espacio_cultural_id,provincia_id,localidad_id,observaciones,ID MA-MUSEOS_AR-OSM,provincia,localidad,Wikidata,Wikipedia,Commons,ID OSM,Orbita?,Oranismo del que depende,catálogo,latitud,longitud,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,Horarios,Otros datos,
300774,10,10049030,,MA-MUSEOS_AR-OSM-0324,Catamarca,San Fernando del Valle de Catamarca,,,,,,,,-28.4698,-65.7825,Museo Provincial De Bellas Artes Laureano Brizuela,San Martín 316,4700,0383,4437563,museobellasartescat@yahoo.com.ar,,,Provincial,,"Esculturas, pinturas, grabados y dibujos, acuarelas y fotografías, de autores nacionales y latinoamerianos. Biblioteca sobre arte.",1939,,,
300775,10,10049030,,MA-MUSEOS_AR-OSM-0325,Catamarca,San Fernando del Valle de Catamarca,,,,,,,,-28.469563,-65.789319,Museo Folklórico Provincial Juan Alfonso Carrizo,"Paseo General Navarro, Subsuelo (la Alameda)",4700,0383,4459896,,,,Provincial,1975,"Reproducción del hábitat del hombre folk y sus artesanías: alfarería, cestería, imaginería, instrumentos musicales, trabajos en cuero, utensilios del hogar, elementos de labranza, tejidos y un telar rústico a pala. Único museo de la provincia que posee p",1980,,,
300776,10,10049030,,MA-MUSEOS_AR-OSM-0326,Catamarca,San Fernando del Valle de Catamarca,,,,,,,,-28.471,-65.7809,Museo Histórico De La Provincia,Chacabuco 425,4700,0383,4437562,patrisaseta@hotmail.com,,,Provincial,1954,"Objetos relacionados con las personas y hechos destacados de la historia provincial. Documentos, bastones, medallística; galería de gobernadores; mobiliario del antiguo Congreso Nacional y de la Legislatura provincial; objetos personales de Dr. Alfonso C",1977,,,
300884,10,10091150,,MA-MUSEOS_AR-OSM-0327,Catamarca,Santa María,,,,,,,,-26.662254,-66.058905,Museo Arqueológico Provincial Eric Boman,"San Martín, Esq. Belgrano, Centro Cultural",4139,03838,4421083,,,,Provincial,,"A través de las numerosas piezas resguardadas se puede tener una visión del pasado, recorriendo los diferentes períodos, el alfarero temprano, el medio, el tardío, hasta llegar al contacto Hispano Indígena, destacándose las piezas de cerámica de las cult",,,,
300929,10,10105180,,MA-MUSEOS_AR-OSM-0328,Catamarca,Tinogasta,,,,,,,,-28.060524,-67.568221,Museo Arqueológico Dr. Guillermo Rafael Alanís,Copiapó 488,K5340AMJ,0387,154471469,,,,Privada,,"Colección arqueológica Precolombina: cerámica, objetos de metal y piedra, vasijas, estatuillas, adornos, hachas, puntas de flecha, parideros de piedra, conanas, pertenecientes a diferentes culturas del departamento de Tinogasta.",,,,
300930,10,10105180,,MA-MUSEOS_AR-OSM-0329,Catamarca,Tinogasta,,,,,,,,-28.066266,-67.580239,Museo Arqueológico De Tinogasta Tulio Robaudi,"Constitución 750, Centro Cultural",K5340AKR,,,,,,Municipal,,"El museo fue creado a partir de una colección arqueológica privada, donada a la municipalidad de Tinogasta en 1983, conformada por manifestaciones de quienes habitaron el territorio. Elementos de diferentes materiales y con distintas utilidades son expue",,,,
300952,10,10035020,,MA-MUSEOS_AR-OSM-0330,Catamarca,Ubicado a 5 Km. de la ciudad de Londres,,,,,,,,-27.707704,-67.147962,Museo Y Centro De Interpretación Del Sitio El Shincal,"Sitio Arqueológico ""el Shincal""",4751,03835,4491019,,,,Municipal,,El museo nació a partir de las investigaciones realizadas por el Dr. Rodolfo Raffino y luego del proceso de puesta en valor y restauración del sitio arqueológico. En él funcionaba un centro administrativo y militar construido y administrado por el Imperi,,,,
301033,10,10035150,,MA-MUSEOS_AR-OSM-0331,Catamarca,Villa Vil,,,,,,,,-27.098075,-66.828946,Museo Comunitario De Barranca Larga,Ruta Prov. 43,4741,,,,,,,,"El museo comunitario de Barranca Larga es un edificio de adobe con dos salas de exposición, torreon de avistaje, galería y patios. Las exhibiciones son consensuadas por los miembros de la comunidad mediante talleres; el museo es también sede de la radio",,,,
301034,10,10035150,,MA-MUSEOS_AR-OSM-0332,Catamarca,Villa Vil,,,,,,,,-27.073616,-66.830753,Museo Integral de la Reserva de Biosfera de Laguna Blanca,Reserva de La Biosfera de Laguna Blanca,4741,03835,4452001,inip_unca@yahoo.com.ar,https://www.facebook.com/MuseoIntegralLB/,,Nacional,,"Se ubica en la reserva de la biosfera de Laguna Blanca, al norte del departamento de Belén. Este museo excede los límites del edificio y su recorrido implica introducirse en el extenso territorio coincidente con las dimensiones de esta maravillosa reserv",,,,
300055,22,22140010,,MA-MUSEOS_AR-OSM-0333,Chaco,Barranqueras,,,,,,,,-27.487334,-58.931266,Museo Del Centenario Casita De Barranqueras,Avenida  Laprida 5355,H3503HSH,,,,,,Provincial,,El museo cuenta la historia de la EGB N° 30 y de Barranqueras.,,,,
300115,22,22028010,,MA-MUSEOS_AR-OSM-0334,Chaco,Charata,,,,,,,,-27.22258,-61.191561,Museo Regional Municipal Del Sudoeste Chaqueño,Avda. Gral. San Martín 263,H3730AQC,0731,421533,,,,Municipal,1988,"Museo histórico, de ciencias naturales, paleontológico y arqueológico. Se exhiben restos fósiles de la era Terciaria y Cuaternaria, cerámica pre y post colombina, elementos líticos y réplicas en yeso de la evolución del hombre; en el área histórica se de",1986,,,
300268,22,22126020,,MA-MUSEOS_AR-OSM-0335,Chaco,Colonia Benítez,,,,,,,,-27.333117,-58.94503,"Museo, Casa Y Jardín Botánico Augusto Schulz",Avenida  Schulz 150,3505,,,,,,Provincial y Municipal,,"El museo fue la vivienda del Dr. Augusto G. Schulz, reconocido botánico chaqueño. Se conserva tal como la dejó a su fallecimiento, con mobiliario original, taller y jardín, con una importante cantidad de especies nativas de Argentina y de otros países, l",,,,
300424,22,22014020,,MA-MUSEOS_AR-OSM-0336,Chaco,Isla del Cerrito,,,,,,,,-27.295318,-58.617865,Museo Histórico Regional De La Isla Del Cerrito,Casco Histórico - Isla del Cerrito,3518,0362,496296,,,,Provincial y Municipal,,"Preserva y difunde la historia regional de la provincia y del país. Recorre el desarrollo de la guerra de la Triple Alianza (1865-1870) y el proceso de instalación del Hospital Aberastury (1939-1974), que dejó en el casco histórico sólidas construcciones",,,,
300484,22,22112020,,MA-MUSEOS_AR-OSM-0337,Chaco,La Tigra,,,,,,,,-27.118326,-60.589884,Museo Regional La Tigra - Herramientas Que Hicieron Chaco,Planta Urbana,3701,03722,494057,,,,Privada,1909,"Creado a principios de la década de 1990, con el propósito de reflejar el trabajo de la gente de La Tigra. Arados, sembradoras y herramientas utilizadas en los obrajes chaqueños.",,,,
300492,22,22056030,,MA-MUSEOS_AR-OSM-0338,Chaco,Lapachito,,,,,,,,-27.161324,-59.390409,Museo Hortencio Quijano,Villa Quijano (2 Km de Planta Urbana),3514,,,,,,Municipal,,"Casa, estación de tren y administración de las empresa que forjó Hortensio Quijano, ex vicepresidente de la Argentina, junto a Juan D. Perón.",,,,
300493,22,22105010,,MA-MUSEOS_AR-OSM-0339,Chaco,Las Breñas,,,,,,,,-27.085899,-61.087719,Museo Municipal Del Inmigrante,Vedia y Rivadavia,3722,0364,462340,,,,Municipal,,"Pinacoteca de la Esc. Nac 374, y objetos de la historia de la localidad y sus pobladores",,,,
300501,22,22014040,,MA-MUSEOS_AR-OSM-0340,Chaco,Las Palmas,,,,,,,,-27.050434,-58.6796,Museo Y Archivo Histórico Ricardo Y Carlos Hardy,Inmueble de Las Ex Instalaciones de La Empresa Las Palmas del Chaco Austral S.A.,3518,03722,452738,,,,Provincial,,"El museo está ubicado en el inmueble conocido como Casa Grande, donde funcionaron las oficinas de personal del complejo azucarero las palmas. Se exhiben muebles y elementos que pertenecieron al ingenio, a la familia Hardy, y otros que documentan la histo",,,,
300539,22,22126030,,MA-MUSEOS_AR-OSM-0341,Chaco,Margarita Belén,,,,,,,,-27.264177,-58.974166,Museo Del Cooperativismo Juan Pellizardi,Planta Urbana,3505,03722,452738,,,,Provincial,,"El museo rinde homenaje al espíritu solidario que unió a los agricultores organizados en la cooperativa agrícola algodonera ""El Triunfo"", institución que inicialmente fue una modesta cooperativa familiar, para consolidarse con el paso de los años y trans",,,,
300620,22,22084070,,MA-MUSEOS_AR-OSM-0342,Chaco,Presidencia Roca,,,,,,,,-26.142754,-59.596855,Museo Municipal Benjamín Victorica,Avenida Capitán Solari y  Victorica,3511,,,,,,Municipal,,"Exhibe armas, estribos, cabalgaduras, registro fotográfico y documentos del regimiento 12 de caballería de línea, cuya misión fue mantener los 13 fortines ubicados a lo largo del Río Bermejo.",,,,
300621,22,22021010,,MA-MUSEOS_AR-OSM-0343,Chaco,Presidencia Roque Sáenz Peña,,,,,,,,-26.786811,-60.430133,Museo De Los Paisanos Checoslovacos Jan Osycka,,3700,,,,,,Privada,,"Exhibe banderas, discos, bordados, uno de los trajes tradicionales fue donado por el Alcalde de Velké Bílovice, también un tocadiscos que llegó a Argentina en 1904,  trajes Checos, etc.",,,,
300622,22,22021010,,MA-MUSEOS_AR-OSM-0344,Chaco,Presidencia Roque Sáenz Peña,,,,,,,,-26.794967,-60.438517,Museo Histórico De La Fundación,Avenida  1 Entre 4 y 6,3700,0364,4431550,,,,Municipal,,Exhibe trajes que pertenecieron al regimiento 6° de caballería y almacén de ramos generales.,,,,
300623,22,22021010,,MA-MUSEOS_AR-OSM-0345,Chaco,Presidencia Roque Sáenz Peña,,,,,,,,-26.794146,-60.442137,Museo Histórico De La Ciudad,Avenida  Sarmiento y Pasaje Centenario,3700,,,,,,Mixta,,"El museo funciona en el edificio de la primera estación de trenes del antiguo Ferrocarril Central Norte, el cual fue reconstruido con reminiscencias coloniales. su acervo está compuesto por alfarería indígena, piezas del ferrocarril y colecciones de elem",,,,
300641,22,22077040,,MA-MUSEOS_AR-OSM-0346,Chaco,Puerto Tirol,,,,,,,,-27.380678,-59.085751,Museo Del Tanino,,3505,0362,4492129,,,,Municipal,,"El patrimonio del museo está formado por donaciones de antiguas familias: fotografías familiares, de paisajes, de situaciones cotidianas, utensilios, monedas de la época de ""quebrachales fusionados"", escudos, entre otros.",,,,
300647,22,22133010,,MA-MUSEOS_AR-OSM-0347,Chaco,Quitilipi,,,,,,,,-26.875748,-60.218521,Museo Aborigen René James Sotelo,"Avenida Antártida Argentina, Esq.  Sarmiento",3530,03722,480462,,,,Privado,,"Museo dedicado a las artesanías aborígenes. Se destacan bastones de mando de los Caciques; piezas de los Tobas, Matacos y Mocovíes; tallas en madera de algarrobo y palosanto; tapices matacos; máscaras de barro. también posee arcos y flechas de los distin",,,,
300670,22,22140060,,MA-MUSEOS_AR-OSM-0348,Chaco,Resistencia,,,,,,,,-27.424954,-59.012563,"Sitio Histórico, Casa Y Museo Luis Geraldi",Santa Fe 3100 . Villa Elba,3500,0362,4468577,,,,Provincial,,"Funciona en la vivienda más antigua que hoy existe en Chaco e ilustra la vida desarrollada por los primeros inmigrantes. su acervo está compuesto por una variada colección de objetos -vestimenta, mobiliario, maquinaria, enseres-, archivos gráficos y foto",,,,
300671,22,22140060,,MA-MUSEOS_AR-OSM-0349,Chaco,Resistencia,,,,,,,,-27.439341,-58.981387,Museo De Las Esculturas Urbanas Del Mundo (Museum),Avenida  de Los Inmigrantes 1001,3500,0362,4415020,,,,Privada,,"Exhibe obras realizadas en los sucesivos concursos realizados durante la Bienal de Esculturas. Dispone de sala de restauración y mantenimiento de las más de 500 esculturas instaladas en las calles de la ciudad, que son parte del recorrido a cielo abierto",,,,
300672,22,22140060,,MA-MUSEOS_AR-OSM-0350,Chaco,Resistencia,,,,,,,,-27.449875,-58.98572,Museo De La Memoria,Marcelo T. de Alvear 32,H3500ACB,0362,4453223,,,,Provincial,,"Espacio que apunta a mantener viva la memoria, transmitir, explicar e investigar los hechos ocurridos en el país durante la última dictadura militar. Realiza muestras referidas a la temática y a los derechos humanos. El museo está ubicado en el edificio",,,,
300673,22,22140060,,MA-MUSEOS_AR-OSM-0351,Chaco,Resistencia,,,,,,,,-27.451012,-58.982826,Museo De Medios De Comunicación  Raúl Berneri,Carlos Pellegrini 213,H3500CDE,0362,4453145,,,,Provincial,,"Fue creado con la intención de preservar y fomentar la conciencia histórica del Chaco en aspectos relacionados a los medios de comunicación. Funciona en el edificio que perteneció al diario ""El Territorio"" y su acervo da testimonio del proceso de fabrica",,,,
300674,22,22140060,,MA-MUSEOS_AR-OSM-0352,Chaco,Resistencia,,,,,,,,-27.4523,-58.9818,Fogón De Los Arrieros,Brown 350,H3500AFH,0362,4426418,elfogondelosarrieros@hotmail.com,,,Privada,,"El fogón surgió como iniciativa de Aldo Boglietti, como un estilo de vida, hasta adquirir forma en el año 1943 y transformarse en punto de encuentro de artistas e intelectuales, y taller de pintores y escultores. En él se pueden apreciar murales de Urruc",,,,
300675,22,22140060,,MA-MUSEOS_AR-OSM-0353,Chaco,Resistencia,,,,,,,,-27.453889,-58.993107,Museo Del Títere Tibi,Vedia 547,H3500BMK,0362,4421054,,,,Privada,,"Colección de alrededor de 700 títeres, entre marionetas, títeres de guantes, varillas, manoplas, dediles y otros. Se exhiben títeres clásicos de diversas partes del mundo -Grecia, Italia, Francia, Alemania, República Checa, EE.UU., Brasil, México, Perú-,",,,,
300676,22,22140060,,MA-MUSEOS_AR-OSM-0354,Chaco,Resistencia,,,,,,,,-27.465443,-58.968602,Museo - Espacio Resistencia,Hipólito Irigoyen 1875,3500,0362,4439315,,,,Privada,,"Alberga la colección ""Arte para la ciudad"", compuesta por obras de artistas pioneros de la plástica local, como Carlos Schenone, Rafael Galindez, Alfredo Pertile y Mauro Glorioso. De la plástica nacional y latinoamericana se exhiben obras de Carlos Colom",,,,
300677,22,22140060,,MA-MUSEOS_AR-OSM-0355,Chaco,Resistencia,,,,,,,,-27.468072,-59.005289,Museo Malvinas del Chaco,Avenida  Alberdi 2100,H3506KLZ,,+54 362 4446570,museomalvinaschaco@hotmail.com.ar,http://museomalvinaschaco.net,,Privada,,"El Museo Histórico-Conmemorativo perteneciente a la Asociación Veteranos de Guerra “2 DE ABRIL” de la provincia de Chaco funciona desde el año 2013, fue pensado y creado por ex soldados combatientes de las Islas Malvinas. Propone un recorrido por la geografía, la flora, la fauna y la historia política del archipiélago poniendo énfasis en el conflicto armado de 1982 a través del acervo y de testimonios de los protagonistas. Tiene como misión mantener vigente la ""Causa Malvinas"" ofreciendo a la comunidad experiencias significativas que promuevan la reflexión sobre la temática.",,lu.-vie. de 8 a 12 hs.,,
300678,22,22140060,,MA-MUSEOS_AR-OSM-0356,Chaco,Resistencia,,,,,,,,-27.4542,-58.985,Museo Del Hombre Chaqueño Prof. Ertivio Acosta,Juan B. Justo 280,H3500ATF,0362,4453005,museohchaqueno@gmail.com,,,Provincial,1994,"Sus muestras permanentes referidas a lo que se conoce como ""Raza Chaco"" -Pueblos originarios, Criollos y las Corrientes inmigratorias de fines de siglo XIX y principios de siglo XX- permiten conocer, entender y respetar la diversidad cultural. Cuenta tam",,,,
300679,22,22140060,,MA-MUSEOS_AR-OSM-0357,Chaco,Resistencia,,,,,,,,-27.456845,-58.994459,Museo De Bellas Artes René Brusau,M. T. de Alvear 90,H3500ACB,0362,4453054,,,,Provincial,1982,"Más de 500 obras -dibujos, pinturas, grabados, esculturas y fotografías- de 1900 en adelante, mayoritariamente de artistas provinciales, pero también de destacados artistas nacionales e internacionales. El nombre del museo fue impuesto en honor a uno de",,,,
300680,22,22140060,,MA-MUSEOS_AR-OSM-0358,Chaco,Resistencia,,,,,,,,-27.463029,-58.985799,Museo Regional De Antropología Juan A. Martinet,Avda. Las Heras 727,H3500COI,0362,4422257,,,,Nacional,1905,"Hachas de mano y azadas realizadas en piedra tallada por la cultura Altoparanaense. Objetos arqueológicos pertenecientes a la ciudad colonial de Concepción del Bermejo (1585-1632). Etnografía de los grupos Toba, Chiriguano - Chané, Mataco y Mocoví. Se ex",1909,,,
300681,22,22140060,,MA-MUSEOS_AR-OSM-0359,Chaco,Resistencia,,,,,,,,-27.4524,-58.993,Museo Histórico Regional Ichoalay,Necochea 456,H3500BOJ,0362,4453802,museoichoalay@hotmail.com,,,Provincial,1953,"Lleva el nombre del Caudillo Abipón que intervino en la Fundación Jesuítica de San Fernando del Río Negro (1750). Sus colecciones se sitúan, en su mayoría, en la etapa de la gobernación y el territorio nacional del Chaco -últimas décadas del siglo XIX ha",1953,,,
300682,22,22140060,,MA-MUSEOS_AR-OSM-0360,Chaco,Resistencia,,,,,,,,-27.4455,-58.9769,Museo De Ciencias Naturales Augusto G. Schulz,Carlos Pellegrini 800,H3500CDP,0362,4423864,museoschulz@yahoo.com.ar,,,Provincial,,"Ubicado en la que fuera la Estación Resistencia del Ferrocarril de Santa Fe, declarada Monumento Histórico Nacional. Se destaca la muestra de fauna chaqueña, que incluye mamíferos fósiles de período cuaternario, hallados en el territorio de la provincia",1965,,,
300683,22,22140060,,MA-MUSEOS_AR-OSM-0361,Chaco,Resistencia,,,,,,,,-27.450254,-58.98956,Museo Policial Del Chaco Carlos Chiesanova,Julio A. Roca 233,H3500ASE,03722,423504,,,,Provincial,1956,"De su acervo se destacan las colecciones fotográficas referidas a la historia policial del Chaco, una de las tres colecciones de armas más importantes del país y archivos documentales de conocidos bandoleros del territorio -como Mate Cocido y los Hermano",1981,,,
300760,22,22112030,,MA-MUSEOS_AR-OSM-0362,Chaco,San Bernardo,,,,,,,,-27.292971,-60.71496,Museo Florentino Ameghino,Ex Ruta 95,3726,03735,496099,,,,Provincial,,"Colecciones de entomología -arácnidos, insectos, mariposas; taxidermia -animales silvestres y domésticos, aves, ofidios- y conservada en fluidos -víboras, peces, batracios. Fósiles de piedras preciosas y semipreciosas. En una de sus áreas se exhiben elem",,,,
300980,22,22098030,,MA-MUSEOS_AR-OSM-0363,Chaco,Villa Ángela,,,,way/806261228,,,,-27.578534,-60.709413,Museo Histórico y Regional Municipal Rubén Jesús Ferrer,Sarmiento y Marcelo T. de Alvear,3540,,,,,Propio,Municipal,,"En sus tres áreas -historia, ciencias naturales y artes plásticas- se pueden encontrar elementos que hacen a la historia de Villa Ángela y de la región, como las herramientas de los primeros agricultores de la zona, la vestimenta de las comparsas y la ut",,,,
300002,26,26042040,,MA-MUSEOS_AR-OSM-0364,Chubut,28 de Julio,,,,,,,,-43.3294,-65.7896,Museo Tecnológico De La Localidad,"Ruta Nº 10, Ch. 338",U9107XAD,0280,4492251,municipalidad28dejulio@yahoo.com.ar,,,Municipal,,Alberga gran parte de la historia de los colonos galeses y de los pioneros que llegaron a estas tierras.,,,,
